order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
1264,201,Cancelled,2018-05-14,2018-05-23,2018-05-15,1,2
1265,1151,Completed,2018-05-14,2018-05-22,2018-05-15,1,2
1266,257,Completed,2018-05-15,2018-05-26,2018-05-20,3,2
1267,547,Shipped,2018-05-16,2018-05-24,2018-05-22,3,2
1268,194,Shipped,2018-05-19,2018-06-01,,3,9
1269,703,Processing,2018-05-20,2018-05-26,2018-05-29,1,5
1270,1128,Completed,2018-05-20,2018-05-30,2018-05-24,2,8
1271,1289,Completed,2018-05-20,2018-05-31,2018-05-23,1,5
1272,802,Completed,2018-05-20,2018-05-28,2018-05-21,1,5
1273,942,Completed,2018-05-21,2018-05-31,2018-05-23,2,1
1274,1408,Completed,2018-05-22,2018-06-02,2018-05-30,2,6
1275,1284,Completed,2018-05-23,2018-05-31,2018-05-25,2,4
1276,414,Shipped,2018-05-23,2018-06-04,,2,3
1277,1382,Completed,2018-05-23,2018-06-05,2018-05-27,1,6
1278,1099,Pending,2018-05-23,2018-05-28,2018-05-26,3,2
1279,1379,Pending,2018-05-24,2018-06-04,2018-05-31,1,8
1280,910,Completed,2018-05-24,2018-06-06,2018-05-25,2,1
1281,188,Pending,2018-05-25,2018-06-08,2018-05-30,3,9
1282,1314,Completed,2018-05-25,2018-06-03,2018-05-26,3,8
1283,45,Completed,2018-05-25,2018-05-31,2018-05-26,1,1
1284,83,Processing,2018-05-25,2018-06-08,2018-05-28,1,10
1285,1147,Completed,2018-05-26,2018-06-05,2018-05-30,1,9
1286,358,Cancelled,2018-05-26,2018-06-06,2018-05-31,3,2
1287,1090,Completed,2018-05-27,2018-06-02,2018-05-28,3,3
1288,936,Completed,2018-05-28,2018-06-03,2018-06-10,3,2
1289,375,Completed,2018-05-29,2018-06-12,2018-05-30,2,8
1290,162,Completed,2018-05-29,2018-06-12,2018-06-02,2,2
1291,1404,Completed,2018-05-29,2018-06-03,2018-05-31,1,10
1292,1382,Pending,2018-05-30,2018-06-07,2018-05-31,3,2
1293,1212,Processing,2018-06-01,2018-06-12,2018-06-17,1,1
1294,322,Processing,2018-06-01,2018-06-14,2018-06-02,3,7
1295,450,Completed,2018-06-01,2018-06-08,2018-06-07,1,2
1296,1037,Processing,2018-06-02,2018-06-13,2018-06-04,2,10
1297,184,Pending,2018-06-02,2018-06-13,2018-06-03,3,5
1298,111,Processing,2018-06-03,2018-06-14,2018-06-15,2,5
1299,508,Completed,2018-06-03,2018-06-09,2018-06-04,3,3
1300,1314,Pending,2018-06-03,2018-06-13,2018-06-11,1,3
1301,295,Processing,2018-06-04,2018-06-10,2018-06-18,3,3
1302,904,Completed,2018-06-05,2018-06-15,2018-06-06,2,6
1303,1239,Processing,2018-06-05,2018-06-19,2018-06-07,3,4
1304,974,Completed,2018-06-05,2018-06-12,2018-06-12,1,3
1305,632,Completed,2018-06-06,2018-06-12,2018-06-07,3,2
1306,1051,Completed,2018-06-06,2018-06-16,2018-06-09,2,3
1307,733,Completed,2018-06-09,2018-06-15,2018-06-11,1,4
1308,1255,Completed,2018-06-09,2018-06-18,,2,6
1309,321,Processing,2018-06-09,2018-06-15,2018-06-11,3,4
1310,913,Completed,2018-06-10,2018-06-17,2018-06-18,2,8
1311,1257,Processing,2018-06-10,2018-06-17,2018-06-13,3,3
1312,437,Shipped,2018-06-10,2018-06-20,2018-06-15,1,3
1313,781,Completed,2018-06-11,2018-06-21,2018-06-12,2,3
1314,1427,Shipped,2018-06-11,2018-06-25,2018-06-12,2,8
1315,1077,Cancelled,2018-06-12,2018-06-19,,3,4
1316,1337,Processing,2018-06-13,2018-06-20,,2,1
1317,1305,Processing,2018-06-13,2018-06-18,2018-06-14,2,2
1318,726,Cancelled,2018-06-13,2018-06-24,2018-06-14,1,10
1319,31,Pending,2018-06-13,2018-06-25,2018-06-14,3,2
1320,337,Completed,2018-06-14,2018-06-20,2018-06-17,3,3
1321,183,Processing,2018-06-14,2018-06-22,2018-06-24,1,6
1322,1047,Pending,2018-06-14,2018-06-28,2018-06-16,1,8
1323,544,Completed,2018-06-14,2018-06-25,2018-06-16,3,1
1324,1098,Completed,2018-06-15,2018-06-27,2018-06-20,1,9
1325,1034,Processing,2018-06-16,2018-06-21,2018-06-20,1,1
1326,660,Completed,2018-06-18,2018-06-26,,1,10
1327,160,Shipped,2018-06-18,2018-06-28,2018-06-20,3,2
1328,1038,Completed,2018-06-19,2018-06-26,2018-06-21,1,3
1329,1202,Completed,2018-06-19,2018-06-28,2018-06-20,2,7
1330,412,Completed,2018-06-19,2018-07-03,2018-06-20,2,9
1331,1012,Completed,2018-06-22,2018-07-05,2018-06-23,3,3
1332,53,Pending,2018-06-23,2018-06-30,2018-06-30,1,8
1333,408,Shipped,2018-06-23,2018-07-02,,2,9
1334,847,Processing,2018-06-26,2018-07-08,2018-06-28,3,10
1335,1046,Completed,2018-06-26,2018-07-06,2018-06-30,2,7
1336,1054,Completed,2018-06-26,2018-07-04,2018-06-27,1,4
1337,703,Processing,2018-06-27,2018-07-09,2018-07-07,3,4
1338,260,Shipped,2018-06-28,2018-07-05,2018-06-29,2,4
1339,1229,Completed,2018-06-28,2018-07-05,2018-06-30,3,6
1340,1083,Completed,2018-06-30,2018-07-08,2018-07-02,2,4
1341,776,Completed,2018-06-30,2018-07-13,2018-07-04,2,5
1342,1036,Shipped,2018-07-03,2018-07-12,2018-07-04,1,9
1343,1314,Pending,2018-07-03,2018-07-15,2018-07-10,1,7
1344,850,Completed,2018-07-04,2018-07-14,2018-07-05,2,8
1345,354,Completed,2018-07-05,2018-07-12,2018-07-11,3,5
1346,1099,Shipped,2018-07-06,2018-07-18,2018-07-10,3,5
1347,873,Completed,2018-07-06,2018-07-19,2018-07-12,1,7
1348,991,Completed,2018-07-07,2018-07-19,2018-07-08,2,8
1349,1265,Completed,2018-07-08,2018-07-16,2018-07-10,1,9
1350,1018,Completed,2018-07-10,2018-07-20,2018-07-11,2,2
1351,1178,Completed,2018-07-11,2018-07-16,2018-07-23,2,3
1352,1120,Processing,2018-07-13,2018-07-21,2018-07-25,1,2
1353,294,Shipped,2018-07-13,2018-07-25,2018-07-14,3,10
1354,209,Processing,2018-07-14,2018-07-19,2018-07-16,1,7
1355,1367,Shipped,2018-07-14,2018-07-21,2018-07-15,2,2
1356,1112,Completed,2018-07-15,2018-07-20,2018-07-19,1,2
1357,818,Processing,2018-07-18,2018-07-31,2018-07-19,3,2
1358,390,Completed,2018-07-18,2018-07-24,2018-07-25,3,4
1359,325,Pending,2018-07-19,2018-08-01,,2,1
1360,940,Cancelled,2018-07-20,2018-07-28,2018-07-21,1,2
1361,889,Completed,2018-07-20,2018-07-26,2018-07-22,3,3
1362,1181,Completed,2018-07-21,2018-07-29,2018-07-26,1,7
1363,668,Completed,2018-07-22,2018-08-05,2018-07-23,3,10
1364,633,Completed,2018-07-23,2018-08-02,,2,1
1365,577,Completed,2018-07-24,2018-08-04,2018-07-27,2,6
1366,137,Processing,2018-07-25,2018-08-01,2018-07-28,1,3
1367,428,Cancelled,2018-07-25,2018-08-01,2018-07-27,2,3
1368,612,Completed,2018-07-26,2018-08-09,,3,4
1369,911,Completed,2018-07-28,2018-08-09,2018-08-15,2,4
1370,819,Completed,2018-07-30,2018-08-08,2018-07-31,3,7
1371,141,Shipped,2018-07-31,2018-08-08,2018-08-09,3,3
1372,1107,Completed,2018-08-01,2018-08-12,2018-08-02,2,8
1373,177,Completed,2018-08-01,2018-08-12,,3,8
1374,198,Completed,2018-08-02,2018-08-15,2018-08-19,3,7
1375,624,Completed,2018-08-02,2018-08-15,2018-08-03,1,2
1376,691,Completed,2018-08-02,2018-08-11,2018-08-09,1,5
1377,1445,Shipped,2018-08-03,2018-08-15,2018-08-07,1,6
1378,401,Completed,2018-08-03,2018-08-17,2018-08-04,2,10
1379,471,Pending,2018-08-04,2018-08-09,2018-08-11,1,4
1380,218,Completed,2018-08-04,2018-08-17,2018-08-10,3,10
1381,929,Processing,2018-08-05,2018-08-17,2018-08-06,2,5
1382,632,Pending,2018-08-06,2018-08-16,2018-08-07,2,9
1383,951,Completed,2018-08-06,2018-08-13,2018-08-08,2,7
1384,906,Completed,2018-08-07,2018-08-14,2018-08-10,2,2
1385,175,Completed,2018-08-07,2018-08-19,2018-08-08,3,1
1386,23,Processing,2018-08-07,2018-08-16,2018-08-09,3,2
1387,235,Completed,2018-08-08,2018-08-22,2018-08-18,1,3
1388,1037,Cancelled,2018-08-08,2018-08-19,2018-08-17,2,2
1389,1125,Completed,2018-08-08,2018-08-17,2018-08-09,1,3
1390,929,Processing,2018-08-08,2018-08-20,2018-08-09,3,10
1391,523,Pending,2018-08-08,2018-08-22,2018-08-09,2,9
1392,431,Processing,2018-08-09,2018-08-23,2018-08-10,3,4
1393,793,Completed,2018-08-09,2018-08-17,2018-08-18,1,9
1394,533,Completed,2018-08-09,2018-08-15,2018-08-15,3,3
1395,979,Processing,2018-08-10,2018-08-17,2018-08-18,2,1
1396,1317,Completed,2018-08-10,2018-08-22,2018-08-17,2,5
1397,810,Completed,2018-08-11,2018-08-22,2018-08-25,1,10
1398,913,Completed,2018-08-11,2018-08-17,2018-08-14,2,10
1399,1125,Completed,2018-08-11,2018-08-21,2018-08-19,3,2
1400,1328,Completed,2018-08-12,2018-08-25,2018-08-13,3,4
1401,871,Completed,2018-08-12,2018-08-20,2018-08-29,3,2
1402,540,Completed,2018-08-12,2018-08-25,2018-08-20,3,2
1403,1024,Processing,2018-08-12,2018-08-18,,1,3
1404,1379,Pending,2018-08-12,2018-08-18,2018-08-17,3,5
1405,1327,Processing,2018-08-13,2018-08-26,2018-08-14,1,4
1406,227,Cancelled,2018-08-14,2018-08-25,2018-08-17,3,2
1407,1260,Completed,2018-08-14,2018-08-25,2018-08-15,1,10
1408,873,Completed,2018-08-14,2018-08-19,2018-08-17,3,2
1409,892,Completed,2018-08-14,2018-08-24,,3,6
1410,1037,Completed,2018-08-15,2018-08-26,2018-08-23,1,7
1411,210,Shipped,2018-08-17,2018-08-27,2018-08-18,2,10
1412,741,Completed,2018-08-18,2018-08-28,2018-08-21,2,6
1413,397,Completed,2018-08-18,2018-08-24,2018-08-20,2,7
1414,1124,Completed,2018-08-18,2018-08-28,2018-08-22,1,1
1415,31,Completed,2018-08-18,2018-08-26,2018-08-19,2,6
1416,898,Pending,2018-08-18,2018-08-31,2018-08-20,2,3
1417,649,Completed,2018-08-18,2018-08-23,2018-08-22,1,1
1418,329,Cancelled,2018-08-19,2018-08-31,2018-08-20,2,8
1419,1190,Completed,2018-08-20,2018-08-29,2018-08-24,2,4
1420,952,Completed,2018-08-20,2018-08-25,2018-08-23,2,10
1421,1124,Shipped,2018-08-21,2018-08-29,2018-08-26,1,8
1422,621,Completed,2018-08-22,2018-08-27,2018-08-23,1,10
1423,1197,Shipped,2018-08-25,2018-09-04,2018-09-12,2,4
1424,162,Cancelled,2018-08-26,2018-09-01,2018-08-30,2,4
1425,776,Processing,2018-08-28,2018-09-06,,1,10
1426,1287,Processing,2018-08-29,2018-09-09,2018-08-30,2,4
1427,274,Completed,2018-08-29,2018-09-04,2018-09-04,1,6
1428,1027,Shipped,2018-08-30,2018-09-09,2018-09-05,2,9
1429,1052,Completed,2018-08-31,2018-09-10,2018-09-02,1,5
1430,326,Processing,2018-09-01,2018-09-10,2018-09-16,3,10
1431,940,Shipped,2018-09-01,2018-09-10,2018-09-14,3,8
1432,1173,Cancelled,2018-09-02,2018-09-09,2018-09-05,1,8
1433,540,Processing,2018-09-02,2018-09-16,2018-09-03,3,4
1434,488,Completed,2018-09-03,2018-09-17,,2,10
1435,822,Cancelled,2018-09-04,2018-09-10,2018-09-07,1,9
1436,1089,Pending,2018-09-04,2018-09-15,2018-09-06,1,9
1437,356,Shipped,2018-09-05,2018-09-10,2018-09-07,2,5
1438,1276,Pending,2018-09-06,2018-09-16,2018-09-07,2,6
1439,235,Completed,2018-09-06,2018-09-16,,1,5
1440,227,Completed,2018-09-06,2018-09-13,2018-09-10,2,3
1441,1337,Completed,2018-09-06,2018-09-12,2018-09-07,1,8
1442,49,Processing,2018-09-06,2018-09-12,2018-09-07,2,9
1443,118,Completed,2018-09-07,2018-09-20,2018-09-08,1,4
1444,54,Completed,2018-09-07,2018-09-16,2018-09-08,2,9
1445,565,Completed,2018-09-08,2018-09-19,2018-09-29,2,9
1446,1068,Processing,2018-09-08,2018-09-17,2018-09-09,3,7
1447,53,Completed,2018-09-08,2018-09-19,2018-09-12,3,8
1448,558,Completed,2018-09-08,2018-09-16,,3,3
1449,1126,Completed,2018-09-09,2018-09-21,2018-09-25,2,5
1450,868,Completed,2018-09-09,2018-09-23,2018-09-11,1,3
1451,398,Completed,2018-09-10,2018-09-24,,2,7
1452,1162,Completed,2018-09-10,2018-09-21,2018-09-12,3,6
1453,675,Completed,2018-09-10,2018-09-24,2018-09-11,2,3
1454,387,Shipped,2018-09-12,2018-09-21,2018-09-14,3,9
1455,111,Shipped,2018-09-12,2018-09-22,2018-09-17,3,1
1456,614,Completed,2018-09-12,2018-09-21,2018-09-21,1,10
1457,17,Cancelled,2018-09-12,2018-09-23,2018-09-19,1,3
1458,1206,Completed,2018-09-13,2018-09-19,2018-09-14,3,10
1459,884,Pending,2018-09-13,2018-09-22,2018-09-15,3,7
1460,541,Pending,2018-09-15,2018-09-29,2018-09-16,2,3
1461,171,Completed,2018-09-17,2018-09-24,2018-09-19,3,3
1462,409,Completed,2018-09-18,2018-10-01,2018-09-20,2,2
1463,740,Completed,2018-09-18,2018-09-28,2018-09-29,3,9
1464,1402,Completed,2018-09-19,2018-10-03,2018-09-27,1,4
1465,1212,Processing,2018-09-19,2018-09-26,2018-09-20,1,10
1466,858,Completed,2018-09-20,2018-10-01,2018-09-23,3,6
1467,230,Completed,2018-09-21,2018-09-29,2018-09-22,2,2
1468,119,Completed,2018-09-21,2018-09-28,2018-09-22,2,9
1469,1180,Completed,2018-09-22,2018-10-04,2018-09-23,2,7
1470,784,Completed,2018-09-22,2018-09-30,2018-09-28,3,10
1471,465,Completed,2018-09-24,2018-09-29,,3,5
1472,104,Shipped,2018-09-26,2018-10-06,2018-10-01,1,7
1473,698,Completed,2018-09-26,2018-10-10,2018-09-27,1,4
1474,175,Completed,2018-09-28,2018-10-03,2018-10-11,3,10
1475,745,Pending,2018-09-28,2018-10-07,2018-10-04,1,7
1476,1445,Completed,2018-09-28,2018-10-09,2018-09-29,2,2
1477,1158,Pending,2018-09-28,2018-10-08,2018-09-29,2,7
1478,1415,Pending,2018-09-29,2018-10-05,2018-10-07,3,4
1479,665,Completed,2018-10-01,2018-10-09,2018-10-04,2,4
1480,33,Completed,2018-10-04,2018-10-10,2018-10-05,3,1
1481,55,Completed,2018-10-05,2018-10-10,2018-10-30,2,3
1482,519,Completed,2018-10-05,2018-10-12,2018-10-06,3,5
1483,756,Completed,2018-10-05,2018-10-12,2018-10-07,2,5
1484,12,Completed,2018-10-06,2018-10-17,2018-10-07,2,2
1485,720,Completed,2018-10-07,2018-10-12,2018-10-08,1,4
1486,555,Completed,2018-10-09,2018-10-22,2018-10-10,1,1
1487,373,Pending,2018-10-09,2018-10-19,2018-10-21,1,9
1488,484,Completed,2018-10-10,2018-10-18,2018-10-11,1,1
1489,973,Completed,2018-10-10,2018-10-17,2018-10-16,1,6
1490,1252,Completed,2018-10-11,2018-10-18,2018-10-12,1,7
1491,623,Shipped,2018-10-12,2018-10-18,2018-10-27,3,3
1492,307,Completed,2018-10-12,2018-10-18,2018-10-15,3,1
1493,457,Shipped,2018-10-13,2018-10-27,2018-10-16,1,7
1494,160,Completed,2018-10-14,2018-10-23,2018-10-15,3,3
1495,331,Pending,2018-10-14,2018-10-27,2018-10-17,1,10
1496,776,Completed,2018-10-15,2018-10-21,,3,6
1497,225,Completed,2018-10-16,2018-10-22,2018-10-23,2,6
1498,983,Completed,2018-10-16,2018-10-26,2018-10-21,3,4
1499,729,Completed,2018-10-17,2018-10-31,2018-10-18,3,6
1500,1069,Completed,2018-10-17,2018-10-23,2018-10-24,3,10
1501,1238,Completed,2018-10-18,2018-10-26,2018-10-19,2,4
1502,1083,Processing,2018-10-19,2018-10-29,2018-10-29,1,8
1503,644,Shipped,2018-10-20,2018-10-29,2018-10-30,3,9
1504,616,Completed,2018-10-20,2018-10-25,2018-10-25,3,2
1505,195,Completed,2018-10-22,2018-11-01,2018-10-27,2,7
1506,489,Completed,2018-10-22,2018-10-27,2018-10-25,1,9
1507,157,Pending,2018-10-22,2018-10-29,2018-10-24,3,9
1508,610,Completed,2018-10-22,2018-11-05,2018-10-23,2,5
1509,1250,Cancelled,2018-10-22,2018-10-31,2018-10-23,1,1
1510,412,Completed,2018-10-23,2018-11-06,2018-10-25,1,6
1511,1229,Completed,2018-10-24,2018-11-02,2018-10-29,3,8
1512,1103,Pending,2018-10-25,2018-11-08,,3,1
1513,1148,Processing,2018-10-25,2018-11-04,2018-11-01,3,2
1514,471,Completed,2018-10-26,2018-11-09,2018-10-27,3,1
1515,1242,Completed,2018-10-26,2018-11-07,2018-10-31,2,5
1516,516,Cancelled,2018-10-26,2018-11-04,2018-10-29,2,2
1517,1128,Completed,2018-10-27,2018-11-01,2018-11-08,3,10
1518,393,Shipped,2018-10-29,2018-11-07,2018-10-31,1,10
1519,631,Completed,2018-10-29,2018-11-05,2018-10-31,3,4
1520,608,Processing,2018-10-30,2018-11-07,2018-10-31,1,1
1521,980,Pending,2018-10-30,2018-11-11,2018-11-08,1,7
1522,434,Completed,2018-10-30,2018-11-10,,1,8
1523,1355,Shipped,2018-10-31,2018-11-09,2018-11-01,2,5
1524,1167,Completed,2018-10-31,2018-11-06,2018-11-01,1,2
1525,540,Completed,2018-10-31,2018-11-10,2018-11-07,1,8
1526,278,Completed,2018-11-01,2018-11-11,2018-11-02,2,1
1527,233,Completed,2018-11-03,2018-11-17,2018-11-06,1,7
1528,1114,Pending,2018-11-03,2018-11-17,2018-11-10,1,1
1529,1223,Completed,2018-11-04,2018-11-14,2018-11-09,3,6
1530,362,Completed,2018-11-05,2018-11-18,2018-11-06,1,6
1531,26,Completed,2018-11-05,2018-11-17,2018-11-16,1,5
1532,1049,Completed,2018-11-06,2018-11-18,2018-11-09,1,2
1533,1418,Completed,2018-11-06,2018-11-11,2018-11-08,1,2
1534,507,Processing,2018-11-06,2018-11-15,2018-11-11,1,9
1535,1325,Shipped,2018-11-06,2018-11-17,2018-11-12,2,5
1536,1363,Processing,2018-11-06,2018-11-16,2018-11-07,1,5
1537,267,Completed,2018-11-06,2018-11-15,2018-11-08,1,7
1538,461,Completed,2018-11-07,2018-11-19,2018-11-08,2,6
1539,456,Completed,2018-11-07,2018-11-14,2018-11-17,2,2
1540,1384,Completed,2018-11-07,2018-11-17,2018-11-19,1,1
1541,1092,Completed,2018-11-08,2018-11-17,2018-11-09,1,5
1542,1007,Completed,2018-11-10,2018-11-22,2018-11-25,1,4
1543,863,Completed,2018-11-10,2018-11-18,2018-11-11,3,3
1544,1436,Shipped,2018-11-11,2018-11-23,,3,2
1545,491,Completed,2018-11-12,2018-11-26,2018-12-09,1,10
1546,1073,Completed,2018-11-12,2018-11-18,2018-11-15,2,2
1547,564,Completed,2018-11-18,2018-12-01,2018-11-19,1,4
1548,1126,Completed,2018-11-18,2018-12-01,2018-11-19,2,2
1549,216,Shipped,2018-11-19,2018-12-03,2018-11-20,2,4
1550,559,Completed,2018-11-19,2018-12-03,2018-11-24,2,3
1551,159,Completed,2018-11-20,2018-11-30,2018-11-21,1,9
1552,489,Completed,2018-11-20,2018-11-28,2018-11-21,1,7
1553,686,Completed,2018-11-20,2018-11-28,2018-11-28,2,3
1554,1266,Completed,2018-11-20,2018-11-30,2018-11-24,3,8
1555,794,Processing,2018-11-21,2018-11-30,2018-11-29,3,9
1556,5,Processing,2018-11-22,2018-12-02,2018-11-23,3,7
1557,361,Processing,2018-11-22,2018-12-03,2018-11-25,2,6
1558,459,Completed,2018-11-23,2018-12-04,2018-11-25,1,4
1559,248,Processing,2018-11-24,2018-12-07,,2,5
1560,946,Completed,2018-11-26,2018-12-08,2018-11-27,3,8
1561,422,Completed,2018-11-26,2018-12-06,2018-11-28,1,3
1562,15,Pending,2018-11-27,2018-12-07,2018-12-01,2,2
1563,736,Completed,2018-11-27,2018-12-06,2018-11-29,2,3
1564,1146,Completed,2018-11-27,2018-12-02,2018-11-28,3,7
1565,277,Processing,2018-11-27,2018-12-10,2018-12-07,2,8
1566,453,Completed,2018-11-27,2018-12-10,2018-11-29,1,1
1567,1414,Completed,2018-11-27,2018-12-10,,3,7
1568,1318,Completed,2018-11-28,2018-12-10,2018-12-02,3,9
1569,598,Shipped,2018-11-28,2018-12-12,2018-12-04,1,3
1570,446,Cancelled,2018-11-28,2018-12-05,2018-11-29,3,3
1571,210,Shipped,2018-11-28,2018-12-03,2018-12-12,2,8
1572,714,Completed,2018-11-29,2018-12-11,2018-12-02,2,4
1573,302,Completed,2018-11-29,2018-12-10,2018-11-30,3,8
1574,1247,Completed,2018-11-30,2018-12-09,2018-12-01,1,5
1575,3,Completed,2018-12-01,2018-12-15,2018-12-04,2,3
1576,990,Completed,2018-12-01,2018-12-12,2018-12-02,1,4
1577,1117,Completed,2018-12-02,2018-12-16,2018-12-03,2,4
1578,520,Completed,2018-12-03,2018-12-11,2018-12-05,2,8
1579,493,Cancelled,2018-12-04,2018-12-17,2018-12-05,3,6
1580,1259,Completed,2018-12-04,2018-12-18,,3,7
1581,620,Completed,2018-12-06,2018-12-12,2018-12-07,1,9
1582,1185,Completed,2018-12-09,2018-12-22,2018-12-14,3,6
1583,331,Shipped,2018-12-10,2018-12-23,2018-12-11,2,3
1584,333,Processing,2018-12-11,2018-12-20,2018-12-15,2,3
1585,50,Processing,2018-12-13,2018-12-18,2018-12-17,1,3
1586,863,Shipped,2018-12-13,2018-12-24,2018-12-17,1,10
1587,272,Completed,2018-12-13,2018-12-27,2018-12-21,2,2
1588,580,Completed,2018-12-14,2018-12-28,2018-12-15,3,1
1589,1276,Completed,2018-12-15,2018-12-23,2018-12-18,3,10
1590,560,Completed,2018-12-15,2018-12-28,2018-12-18,1,1
1591,696,Completed,2018-12-15,2018-12-25,,1,4
1592,1114,Completed,2018-12-16,2018-12-23,2018-12-24,2,3
1593,446,Shipped,2018-12-16,2018-12-26,2018-12-21,2,5
1594,1017,Cancelled,2018-12-16,2018-12-30,2018-12-26,1,9
1595,1356,Processing,2018-12-16,2018-12-26,2018-12-19,2,8
1596,1163,Processing,2018-12-16,2018-12-25,2018-12-26,1,9
1597,357,Pending,2018-12-17,2018-12-23,2018-12-18,1,5
1598,274,Completed,2018-12-17,2018-12-31,2018-12-18,3,8
1599,1043,Completed,2018-12-17,2018-12-31,2018-12-27,1,4
1600,311,Pending,2018-12-17,2018-12-23,2018-12-19,2,5
1601,870,Processing,2018-12-17,2018-12-28,2018-12-19,3,3
1602,886,Completed,2018-12-20,2018-12-26,2018-12-21,3,5
1603,154,Shipped,2018-12-20,2018-12-30,2018-12-21,2,3
1604,1414,Completed,2018-12-20,2018-12-29,2018-12-22,2,5
1605,1284,Completed,2018-12-21,2018-12-29,2018-12-23,2,5
1606,620,Pending,2018-12-21,2019-01-01,,1,6
1607,883,Completed,2018-12-23,2019-01-04,,3,9
1608,797,Completed,2018-12-25,2019-01-02,2018-12-29,1,1
1609,125,Completed,2018-12-26,2018-12-31,2018-12-28,1,10
1610,1378,Processing,2018-12-27,2019-01-01,,1,6
1611,1297,Completed,2018-12-27,2019-01-01,2018-12-30,1,1
1612,619,Pending,2018-12-27,2019-01-01,2018-12-28,3,6
1613,245,Completed,2018-12-28,2019-01-06,2018-12-29,3,2
1614,848,Completed,2018-12-30,2019-01-07,2018-12-31,1,8
1615,450,Cancelled,2018-12-30,2019-01-12,2018-12-31,2,3
